kern_soreserve       031AB738
kern_sosetopt        031AB750
kern_sogetopt        031AB768
kern_soaccept        031AB780
kern_solisten        031AB798
kern_soconnect       031AB7B0
kern_sobind          031AB7C8
kern_socreate        031AB7E0
getcaller3           031AB7F8
vm_ckproc            031AB808
pile_free            031AB820
xmemzero             031AB838
pile_alloc           031AB850
h_read4              031AB868
vm_zerofree_kproc    031AB880
kproc_wash           031AB898
vm_seth              031AB8B0
vm_vtiol_kproc       031AB8C8
ptaseg_kproc         031AB8E0
_as_is64             031AB8F8
as_att64             031AB910
as_seth64            031AB928
as_det64             031AB940
dr_amef_doit         031AB958
dr_amef_validate     031AB970
addlmb_reserved      031AB988
addlmb_kernel        031AB9A0
addlmb_register_lock 031AB9B8
addlmb_validate      031AB9D0
rmlmb_reserved       031AB9E8
rmlmb_kernel         031ABA00
rmlmb_register_lock  031ABA18
rmlmb_validate       031ABA30
_rmlmbcost           031ABA48
freelmb              031ABA60
alloclmb             031ABA78
vm_dump              031ABA90
ldmp_bufest          031ABAA8
p2vmminit            031ABAC0
v_load_rdword_lpar   031ABAD8
v_load_rword_lpar    031ABAF0
v_load_rbyte_lpar    031ABB08
vmm_kproc            031ABB20
vm_config            031ABB38
vm_set_ramdd_major   031ABB50
vm_zeropage          031ABB68
h_read1              031ABB80
vm_vmid              031ABB98
vm_uiomove           031ABBB0
vm_move              031ABBC8
xmgethkeyset         031ABBE0
kvm_pattr            031ABBF8
vm_pattr             031ABC10
vm_getnfr            031ABC28
vm_getaltpincount    031ABC40
vm_getmappings       031ABC58
vm_stoi              031ABC70
vm_itos              031ABC88
vm_getname_vsid      031ABCA0
vm_getgoodmem        031ABCB8
vm_scb_gnode         031ABCD0
vm_getscb            031ABCE8
vm_getpftsw_nfr      031ABD00
vm_getframes_vsid    031ABD18
vm_ismod             031ABD30
vm_isref             031ABD48
vm_freeframes        031ABD60
vm_getframes         031ABD78
vm_unpinp            031ABD90
vm_pinp              031ABDA8
vm_segmap            031ABDC0
psmd_kproc           031ABDD8
vm_qpages            031ABDF0
vm_qmodify           031ABE08
rmmap_getwimg        031ABE20
rmmap_remove         031ABE38
rmmap_create         031ABE50
tmm_unmapall         031ABE68
tmm_unmap            031ABE80
tmm_map              031ABE98
tmm_unmapw           031ABEB0
tmm_mapw             031ABEC8
tmm_deletew          031ABEE0
tmm_createw          031ABEF8
tmm_release          031ABF10
tmm_reserve          031ABF28
vrme_get_info        031ABF40
vrme_free            031ABF58
vrme_alloc           031ABF70
vrme_reserve         031ABF88
vrme_delete_pool     031ABFA0
vrme_create_pool     031ABFB8
xm_aio_ok            031ABFD0
xm_io_ok             031ABFE8
xm_geth              031AC000
xm_maxmap            031AC018
xm_mapin             031AC030
xm_att               031AC048
xmsethkeyset         031AC060
xmempsize            031AC078
xmemdma64_list       031AC090
xlate_remove         031AC0A8
xmattach_remio       031AC0C0
xmem_compare_and_swap_64 031AC0D8
xmem_compare_and_swap_32 031AC0F0
vm_restatt           031AC108
vm_saveatt           031AC120
h_protect            031AC138
h_bulk_remove        031AC150
h_remove             031AC168
h_clear_mod          031AC180
h_clear_ref          031AC198
h_enter              031AC1B0
v_stabgeth           031AC1C8
v_stabins_com        031AC1E0
v_stabinval_com      031AC1F8
__rs_pickmcm         031AC210
_rs_op               031AC228
rs_getsystem         031AC240
krs_radid            031AC258
krs_getassociativity 031AC270
krs_setpartition     031AC288
krs_getpartition     031AC2A0
kra_getrset          031AC2B8
krs_init             031AC2D0
krs_free             031AC2E8
krs_alloc            031AC300
krs_getrad           031AC318
krs_numrads          031AC330
rs_getassociativity  031AC348
rs_setpartition      031AC360
rs_getpartition      031AC378
ra_getrset           031AC390
rs_info              031AC3A8
rs_getinfo           031AC3C0
rs_getrad            031AC3D8
rs_numrads           031AC3F0
rs_getlocation       031AC408
rs_getinfo_detailed  031AC420
rs_getlatency        031AC438
rs_addlocal          031AC450
rs_getsysavail       031AC468
coredump             031AC480
refcnt_callback_set  031AC498
refcnt_callback_get  031AC4B0
refcnt_bias          031AC4C8
refcnt_target_max    031AC4E0
refcnt_target_set    031AC4F8
refcnt_target_get    031AC510
refcnt_fuzz          031AC528
refcnt_incr_srad     031AC540
refcnt_incr_cpu      031AC558
refcnt_decr_srad     031AC570
refcnt_decr_cpu      031AC588
refcnt2cpu           031AC5A0
refcnt2srad          031AC5B8
refcnt_cachelim_set  031AC5D0
refcnt_cachelim_get  031AC5E8
refcnt_value_lo      031AC600
refcnt_maxvalue      031AC618
refcnt_value_exact   031AC630
refcnt_value_fuzz    031AC648
refcnt_value         031AC660
refcnt_incr          031AC678
refcnt_decr          031AC690
refcnt_dealloc       031AC6A8
refcnt_alloc         031AC6C0
xtGetMap             031AC6D8
pile_destroy         031AC6F0
pile_init            031AC708
pile_config_init_handler 031AC720
pile_config_free_handler 031AC738
pile_config_max_pages 031AC750
pile_config_reconfig_handler 031AC768
j2_quotactl          031AC780
pile_config_min_pages 031AC798
j2_aclxcntl          031AC7B0
j2_mount             031AC7C8
j2_umount            031AC7E0
j2_root              031AC7F8
j2_statfs            031AC810
j2_sync              031AC828
j2_vget              031AC840
j2_cntl              031AC858
j2_syncvfs           031AC870
pile_wait_gc         031AC888
errinj_unregister    031AC8A0
vcm_endCreate        031AC8B8
vcm_ras_callback     031AC8E8
vcmi_rightsGCD       031AC900
vcm_beginCreate      031AC948
vcm_returnOpRights   031AC960
vcm_getOpRights      031AC978
vcm_closeVFS         031AC990
vcm_openVFS          031AC9A8
vcm_clientUnregister 031AC9C0
vcm_clientRegister   031AC9D8
vcm_localOpsEndCreate 031AC9F0
vcm_localOpsBeginCreate 031ACA08
vcm_localOpsClose    031ACA20
vcm_localOpsOpen     031ACA38
vcm_localOpsPut      031ACA50
vcm_localOpsGet      031ACA68
vcm_peerRevoke       031ACA80
vcm_peerUnregister   031ACA98
vcm_peerRegister     031ACAB0
vcm_vnop_getxacl     031ACAC8
vcm_vnop_setxacl     031ACAE0
vcm_vnop_memcntl     031ACAF8
vcm_vnop_rdwr_attr   031ACB10
vcm_vnop_readdir_eofp 031ACB28
vcm_vnop_map_lloff   031ACB40
vcm_vnop_finfo       031ACB58
vcm_vnop_create_attr 031ACB70
vcm_vnop_fsync_range 031ACB88
vcm_vnop_seek        031ACBA0
vcm_vnop_unmap       031ACBB8
vcm_vnop_symlink     031ACBD0
vcm_vnop_strategy    031ACBE8
vcm_vnop_setpcl      031ACC00
vcm_vnop_setattr     031ACC18
vcm_vnop_setacl      031ACC30
vcm_vnop_rmdir       031ACC48
vcm_vnop_revoke      031ACC60
vcm_vnop_rename      031ACC78
vcm_vnop_remove      031ACC90
vcm_vnop_rele        031ACCA8
vcm_vnop_readlink    031ACCC0
vcm_vnop_readdir     031ACCD8
vcm_vnop_rdwr        031ACCF0
vcm_vnop_select      031ACD08
vcm_vnop_open        031ACD20
vcm_vnop_mknod       031ACD38
vcm_vnop_mkdir       031ACD50
vcm_vnop_map         031ACD68
vcm_vnop_lookup      031ACD80
vcm_vnop_lockctl     031ACD98
vcm_vnop_link        031ACDB0
vcm_vnop_ioctl       031ACDC8
vcm_vnop_hold        031ACDE0
vcm_vnop_getpcl      031ACDF8
vcm_vnop_getattr     031ACE10
vcm_vnop_getacl      031ACE28
vcm_vnop_ftrunc      031ACE40
vcm_vnop_fsync       031ACE58
vcm_vnop_fid         031ACE70
vcm_vnop_fclear      031ACE88
vcm_vnop_create      031ACEA0
vcm_vnop_close       031ACEB8
vcm_vnop_access      031ACED0
vcm_stop_vfs_monitor 031ACEE8
vcm_start_vfs_monitor 031ACF00
vcm_monitorUnregister 031ACF18
vcm_monitorRegister  031ACF30
dmp_compext          031ACF48
ldmp_xmfree          031ACF60
ldmp_xmalloc         031ACF78
fwad_init            031ACF90
etrc_init            031ACFA8
_etrc_end            031ACFC0
krascntl             031ACFD8
ras_path_control     031ACFF0
rasp_init            031AD008
ctfunc_hook5         031AD020
ctfunc_hook4         031AD038
ctfunc_hook3         031AD050
ctfunc_hook2         031AD068
ctfunc_hook1         031AD080
ctfunc_hook0         031AD098
mtrc_init_defered    031AD0B0
mtrc_check_buffer_overflow 031AD0C8
mtrc_set             031AD0E0
mtrace_ctl           031AD0F8
mtrace_set           031AD110
rt_raschk_sockaddr_in6 031AD128
rt_raschk_sockaddr_in 031AD140
rt_raschk_cred       031AD158
rt_raschk_complex_lock 031AD170
rt_raschk_vmid       031AD188
rt_raschk_timeval    031AD1A0
rt_raschk_timestruc  031AD1B8
rt_raschk_string     031AD1D0
rt_raschk_mode       031AD1E8
rt_raschk_chan       031AD200
rt_raschk_netmalloc_eaddr 031AD218
rt_raschk_executable_eaddr 031AD230
rt_raschk_eaddr      031AD248
rt_raschk_user_eaddr 031AD260
raschk_eaddr_hkeyset 031AD278
raschk_eaddr_kkey    031AD290
rasp_set_errchk_onoff 031AD2A8
_ukey_enable         031AD2C0
raschk_process_env   031AD2D8
raso_ctl             031AD338
frr_get_ftptid       031AD350
recovery_get_info    031AD368
rmgr_init_recovery_average 031AD380
recov_init           031AD398
raschk_queue_verify  031AD3B0
unpin_context_stack  031AD3C8
pin_context_stack    031AD3E0
errinj_ctrl          031AD3F8
errinj_kctrl         031AD410
kwpar_devV2Rname_CID 031AD428
kwpar_getstate_nolock 031AD440
vsnprintf_np         031AD458
snprintf_np          031AD470
kdb_conioctl         031AD4B8
ttpoll               031AD4D0
ttquery              031AD4E8
kdb_conopen          031AD500
kdb_conclose         031AD518
kdb_conread          031AD530
kdb_conwrite         031AD548
kdb_conselect        031AD560
kdb_conconfig        031AD578
kdb_conmpx           031AD590
kdb_conrevoke        031AD5A8
kdb_console_restore  031AD5C0
kdb_console_takeover 031AD5D8
cu_lookup_by_addr    031AD5F0
cu_lookup_by_name    031AD608
kdb_display_cu       031AD620
nft_get_errinject_data 031AD638
nft_start_errinject  031AD650
kdb_kext_raschk_queue_verify 031AD668
kdb_kext_raschk_report_error 031AD680
kdb_kext_raschk_user_interrupt 031AD698
kdb_kext_raschk_safe_map_mem 031AD6B0
kdb_kext_raschk_event_list 031AD6C8
kdb_kext_raschk_sockaddr_in6 031AD6E0
kdb_kext_raschk_sockaddr_in 031AD6F8
kdb_kext_raschk_xmem 031AD710
kdb_kext_raschk_cred 031AD728
kdb_kext_raschk_complex_lock 031AD740
kdb_kext_raschk_simple_lock 031AD758
kdb_kext_raschk_vmhandle 031AD770
kdb_kext_raschk_vmid 031AD788
kdb_kext_raschk_timeval 031AD7A0
kdb_kext_raschk_timestruc 031AD7B8
kdb_kext_raschk_time 031AD7D0
kdb_kext_raschk_tid  031AD7E8
kdb_kext_raschk_string 031AD800
kdb_kext_raschk_pid  031AD818
kdb_kext_raschk_mode 031AD830
kdb_kext_raschk_dev  031AD848
kdb_kext_raschk_cpu  031AD860
kdb_kext_raschk_chan 031AD878
kdb_kext_raschk_netmalloc_eaddr 031AD890
kdb_kext_raschk_xmalloc_eaddr 031AD8A8
kdb_kext_raschk_executable_eaddr 031AD8C0
kdb_kext_raschk_pinned_eaddr 031AD8D8
kdb_kext_raschk_eaddr 031AD8F0
kdb_kext_raschk_user_eaddr 031AD908
kdb_kext_raschk_kernel_eaddr 031AD920
kdb_kext_raschk_vm_det 031AD938
kdb_kext_raschk_vm_att 031AD950
kdb_kext_raschk_safe_read 031AD968
kdb_kext_raschk_is_paged_out 031AD980
db_check_unregister  031AD998
db_check_register    031AD9B0
db_get_aspace_id     031AD9C8
db_kx2srval_set      031AD9E0
db_dumpsymbol        031AD9F8
db_symboladdr        031ADA10
db_more_off          031ADA28
db_more_on           031ADA40
db_more              031ADA58
db_blanc             031ADA70
db_deblank           031ADA88
db_newline           031ADAA0
db_eol               031ADAB8
db_str_lookup        031ADAD0
db_usage_lookup      031ADAE8
db_get_hex_64        031ADB00
db_get_hex_32        031ADB18
db_get_hex           031ADB30
db_get_dec           031ADB48
db_expr_ul           031ADB60
db_read_doubleword   031ADB78
db_expr_ad           031ADB90
db_expr              031ADBA8
db_read_word         031ADBC0
db_read_halfword     031ADBD8
db_read_byte         031ADBF0
db_read_mem          031ADC08
db_printf            031ADC20
db_unregister        031ADC38
db_register          031ADC50
__kdb_format_print_rele 031ADC68
__kdb_format_print_init 031ADC80
vterm_write          031ADC98
vterm_read           031ADCB0
vterm_state_init     031ADCC8
kdb_mt_ibat0u        031ADCE0
kdb_mt_ibat0l        031ADCF0
kdb_mt_ibat1u        031ADD00
kdb_mt_ibat1l        031ADD10
kdb_mt_ibat2u        031ADD20
kdb_mt_ibat2l        031ADD30
kdb_mt_ibat3u        031ADD40
kdb_mt_ibat3l        031ADD50
kdb_mf_ibat0u        031ADD60
kdb_mf_ibat0l        031ADD70
kdb_mf_ibat1u        031ADD80
kdb_mf_ibat1l        031ADD90
kdb_mf_ibat2u        031ADDA0
kdb_mf_ibat2l        031ADDB0
kdb_mf_ibat3u        031ADDC0
kdb_mf_ibat3l        031ADDD0
kdb_mt_dbat0u        031ADDE0
kdb_mt_dbat0l        031ADDF0
kdb_mt_dbat1u        031ADE00
kdb_mt_dbat1l        031ADE10
kdb_mt_dbat2u        031ADE20
kdb_mt_dbat2l        031ADE30
kdb_mt_dbat3u        031ADE40
kdb_mt_dbat3l        031ADE50
kdb_mf_dbat0u        031ADE60
kdb_mf_dbat0l        031ADE70
kdb_mf_dbat1u        031ADE80
kdb_mf_dbat1l        031ADE90
kdb_mf_dbat2u        031ADEA0
kdb_mf_dbat2l        031ADEB0
kdb_mf_dbat3u        031ADEC0
kdb_mf_dbat3l        031ADED0
_ewlm_init           031ADEE0
get_completions_timeout 031ADEF8
pile_global_init     031ADF10
unset_cluster        031ADF28
send_rcv_clust_init  031ADF40
generate_event       031ADF58
kcluster_get_node_info 031ADF70
kcluster_wraper_send 031ADF88
kcluster_send_ahafs  031ADFA0
set_cluster          031ADFB8
cluster_seen         031ADFD0
incluster            031ADFE8
get_clusterid        031AE000
strcmp               031AE018
strcpy               031AE028
strlen               031AE038
drw_lock_try_write   031AE048
drw_lock_try_read_to_write 031AE060
drw_lock_read_to_write 031AE078
drw_lock_write_to_read 031AE090
drw_lock_write       031AE0A8
lock_try_read        031AE0C0
lock_try_write       031AE0D8
lock_try_read_to_write 031AE0F0
lock_write_to_read   031AE108
lock_read_to_write   031AE120
drw_lock_try_write_instr 031AE138
drw_lock_write_instr 031AE150
drw_lock_read_instr  031AE168
drw_lock_done_instr  031AE180
drw_lock_write_to_read_instr 031AE198
drw_lock_read_to_write_instr 031AE1B0
drw_lock_try_read_to_write_instr 031AE1C8
lock_try_read_to_write_instr_ppc 031AE1E0
lock_try_read_instr_ppc 031AE1F8
lock_try_write_instr_ppc 031AE210
lock_write_to_read_instr_ppc 031AE228
lock_read_to_write_instr_ppc 031AE240
sunlock              031AE258
slock                031AE270
lock_mine            031AE288
lock_mine_instr_ppc  031AE2A0
sunlock_instr_ppc    031AE2B8
slock_instr_ppc      031AE2D0
kdb_mod_ibats        031AE2E8
kdb_mod_dbats        031AE300
kdb_display_ibats    031AE318
kdb_display_dbats    031AE330
kdb_pr_segst64       031AE348
kdb_pr_sr64          031AE360
kdb_mod_slb          031AE378
kdb_display_slb      031AE390
kdb_state_save_sslb  031AE3A8
kdb_state_restore_sslb 031AE3B8
kdb_state_restore_to_pr_flih_sslb 031AE3C8
kdb_state_save_sslb_vsx 031AE3D8
kdb_state_restore_sslb_vsx 031AE3E8
kdb_state_restore_to_pr_flih_sslb_vsx 031AE3F8
paged_ds_start       031AE408
pinned_ds_end        031AE408
close                031AE408
gn_unmapcnt          031AE420
gn_closecnt          031AE438
fp_fsync             031AE450
kfsync_range         031AE468
fsync                031AE480
lookupname_cur       031AE498
lookupnameat         031AE4B0
lookupname           031AE4C8
get_curdvp           031AE4E0
lookupvp             031AE4F8
kpwritev             031AE510
kpwrite              031AE528
kwritev              031AE540
kwrite               031AE558
kpreadv              031AE570
kpread               031AE588
kreadv               031AE5A0
kread                031AE5B8
kewritev             031AE5D0
kewrite              031AE5E8
kereadv              031AE600
keread               031AE618
fp_rwuio             031AE630
fp_writev            031AE648
fp_write             031AE660
fp_readv             031AE678
fp_read              031AE690
klseek               031AE6A8
_lseek               031AE6C0
lseek                031AE6D8
fp_llseek            031AE6F0
fp_lseek             031AE708
inodeunlockx         031AE720
ireadlockx           031AE738
inodelockx           031AE750
jfs_vget             031AE768
rdevioctl            031AE780
fp_opendev           031AE798
ahafs_uninitialize   031AE7B0
aha_utilFs_register  031AE7C8
aha_modFile_register 031AE7E0
vno_rw               031AE7F8
rtipc_tsleep_thread_timeout 031AE828
wpar_dr_resetlimits  031AE840
rtmq_refcnt_updt     031AE858
rtsem_refcnt_updt    031AE870
rtmq_closedes        031AE888
rtsem_closedes       031AE8A0
rt_shm_rw            031AE8B8
rt_shm_ioctl         031AE8D0
rt_shm_select        031AE8E8
rt_shm_close         031AE900
rt_shm_stat          031AE918
ras_refmon_callback  031AE930
ras_refmon_auth_callback 031AE948
ras_refmon_fs_callback 031AE960
ras_refmon_fsf_callback 031AE978
ras_refmon_label_callback 031AE990
ras_refmon_mac_callback 031AE9A8
ras_refmon_objsec_callback 031AE9C0
ras_refmon_priv_callback 031AE9D8
ras_refmon_policy_callback 031AE9F0
ras_rbac_callback    031AEA08
ras_rbac_kat_callback 031AEA20
ras_rbac_kpcdt_callback 031AEA38
ras_rbac_kprt_callback 031AEA50
ras_rbac_krt_callback 031AEA68
ras_rbac_kst_callback 031AEA80
ras_rbac_wpar_callback 031AEA98
wpar_config_kst      031AEAB0
kwpar_ddopen         031AEAC8
kwpar_ddclose        031AEAE0
kwpar_ddread         031AEAF8
kwpar_ddwrite        031AEB10
kwpar_ddioctl        031AEB28
kwpar_ddselect       031AEB40
kwpar_ddmpx          031AEB58
kwpar_ddclone        031AEB70
kwpar_ddstrategy     031AEB88
kwpar_dddump         031AEBA0
kwpar_ddrevoke       031AEBB8
kwpar_ddqry          031AEBD0
kwpar_ddconfig       031AEBE8
kwpar_ddconfig_init  031AEC00
namefs_mount         031AEC18
namefs_link          031AEC30
namefs_mkdir         031AEC48
namefs_enosys        031AEC60
namefs_remove        031AEC78
namefs_rename        031AEC90
namefs_rmdir         031AECA8
namefs_lookup        031AECC0
namefs_fid           031AECD8
namefs_open          031AECF0
namefs_hold          031AED08
namefs_rele          031AED20
namefs_close         031AED38
namefs_unmap         031AED50
namefs_access        031AED68
namefs_getattr       031AED80
namefs_setattr       031AED98
namefs_fclear        031AEDB0
namefs_ftrunc        031AEDC8
namefs_lockctl       031AEDE0
namefs_ioctl         031AEDF8
namefs_readlink      031AEE10
namefs_select        031AEE28
namefs_symlink       031AEE40
namefs_strategy      031AEE58
namefs_revoke        031AEE70
namefs_getacl        031AEE88
namefs_setacl        031AEEA0
namefs_getpcl        031AEEB8
namefs_setpcl        031AEED0
namefs_seek          031AEEE8
namefs_fsync         031AEF00
namefs_create        031AEF18
namefs_finfo         031AEF30
namefs_map           031AEF48
namefs_readdir       031AEF60
namefs_rdwr          031AEF78
namefs_getea         031AEF90
namefs_setea         031AEFA8
namefs_listea        031AEFC0
namefs_removeea      031AEFD8
namefs_statea        031AEFF0
namefs_getxacl       031AF008
namefs_setxacl       031AF020
namefs_unsupp        031AF038
namefs_umount        031AF050
namefs_root          031AF068
namefs_statfs        031AF080
namefs_sync          031AF098
namefs_vget          031AF0B0
namefs_syncvfs       031AF0C8
namefs_aclxcntl      031AF0E0
wpar_config_tsdt     031AF110
cb_patch_uprobes     031AF200
privnotify           031AF260
ipcinfo_msg          031AF2A8
ipcinfo_sem          031AF2C0
ipcinfo_shm          031AF2D8
ipcinfo_rtshm        031AF2F0
ipcinfo_rtsem        031AF308
ipcinfo_rtmsg        031AF320
ipcinfo_msg_data     031AF338
ipcinfo_sem_data     031AF350
ipcinfo_shm_data     031AF368
kwpar_devhook        031AF380
vno_ioctl            031AF398
vno_select           031AF3B0
vno_close            031AF3C8
vno_fstat            031AF3E0
xmgc_notify          031AF428
vm_register_vmo_mon  031AF440
ahafs_initialize     031AF458
ahafs_get_curthrd_info 031AF470
ahafs_evprods        031AF488
xmalloc              031AF4A0
refmon               031AF4B8
vnop_rele            031AF4D0
vnop_access          031AF4E8
getpfsvnode          031AF500
vfs_cntl             031AF518
vnop_close           031AF530
nlcResume            031AF548
nlcPurgeAndHalt      031AF560
nlcPurge             031AF578
nlcLookup            031AF590
nlcEnterConditional  031AF5A8
heap_create          031AF5C0
chdir                031AF5D8
fchdir               031AF5F0
chroot               031AF608
audit_svcstart       031AF620
audit_svcfinis       031AF638
audit_svcbcopy       031AF650
vnop_hold            031AF668
vp_get_path          031AF680
vnop_getattr         031AF698
ufdrele              031AF6B0
fchmod               031AF6C8
chmod                031AF6E0
fchmodat             031AF6F8
chown                031AF710
fchownat             031AF728
lchown               031AF740
fchown               031AF758
fchownx              031AF770
chownxat             031AF788
chownx               031AF7A0
kchk_lfs_handler     031AF7B8
vnop_open            031AF7D0
fp_close             031AF7E8
fp_get_path          031AF800
fp_open              031AF818
getctty              031AF830
fp_hold              031AF848
ufdfree              031AF860
ufdalloc             031AF878
setctty              031AF890
kunlink              031AF8A8
vnop_ftrunc          031AF8C0
fp_ioctl             031AF8D8
vms_delete           031AF8F0
vms_create           031AF908
vnop_readdir         031AF920
fp_fstat             031AF938
fstatea              031AF950
lstatea              031AF968
statea               031AF980
fremoveea            031AF998
lremoveea            031AF9B0
removeea             031AF9C8
flistea              031AF9E0
llistea              031AF9F8
listea               031AFA10
fsetea               031AFA28
lsetea               031AFA40
setea                031AFA58
fgetea               031AFA70
lgetea               031AFA88
getea                031AFAA0
vnop_getea           031AFAB8
vnop_removeea        031AFAD0
vnop_listea          031AFAE8
vnop_statea          031AFB00
vnop_setea           031AFB18
getf                 031AFB30
kfclear              031AFB48
fclear               031AFB60
vnop_fclear          031AFB78
getmaxofile          031AFB90
setufdflags          031AFBA8
getufdflags          031AFBC0
ufdunlock_u          031AFBD8
ufdlock_u            031AFBF0
ufdhold              031AFC08
ufdcreate            031AFC20
ufdgetf              031AFC38
ufdsetf              031AFC50
fdinfo               031AFC68
vnop_finfo           031AFC80
vnc_remove           031AFC98
vnop_fid             031AFCB0
vnop_lockctl         031AFCC8
kwpar_getrootpath    031AFCE0
setuerror            031AFCF8
ffinfo               031AFD10
finfo                031AFD28
getfx                031AFD40
fp_ufdgetf           031AFD58
fp_getf              031AFD70
krs_get_lcpu_srad    031AFD88
vnop_unmap           031AFDA0
vnop_map_lloff       031AFDB8
fscntl               031AFDD0
fs_hookadd           031AFDE8
fp_ftruncate         031AFE00
ktruncate            031AFE18
kftruncate           031AFE30
truncate             031AFE48
ftruncate            031AFE60
fp_getdevno          031AFE78
getdirent64          031AFE90
getdirent            031AFEA8
gfsdel               031AFEC0
gfsadd               031AFED8
xmalloc_srad         031AFEF0
setioctlrv           031AFF08
kioctl32             031AFF20
kioctl               031AFF38
fp_ioctlx            031AFF50
link                 031AFF68
linkat               031AFF80
vnop_link            031AFF98
common_reclock       031AFFB0
klockf               031AFFC8
_klockf              031AFFE0
_lockf               031AFFF8
lockf                031B0010
gn_common_memcntl    031B0028
vnop_memcntl         031B0040
vm_detach            031B0058
vm_attach            031B0070
mkdir                031B0088
mkdirat              031B00A0
vnop_mkdir           031B00B8
mknod                031B00D0
mknodat              031B00E8
vnop_create_attr     031B0100
k_mnt_ctl            031B0118
mntctl               031B0130
kwpar_option_enabled 031B0148
increase_vfsnumber   031B0160
vmount               031B0178
vfs_mount            031B0190
kwpar_isappwpar      031B01A8
dc_purge             031B01C0
dc_enter             031B01D8
dc_lookup            031B01F0
kopen64x             031B0208
kopen64xat           031B0220
creat                031B0238
openx                031B0250
open                 031B0268
kopenx               031B0280
kopenxat             031B0298
kopen                031B02B0
gn_mapcnt            031B02C8
gn_opencnt           031B02E0
fd_get_path          031B02F8
fp_get_name          031B0310
fp_get_dvp           031B0328
vnop_lookup          031B0340
vfs_vget             031B0358
setppdmode           031B0370
pdmkdir              031B0388
quotactl             031B03A0
vfs_quotactl         031B03B8
rename               031B03D0
renameat             031B03E8
vnop_rename          031B0400
statxat              031B0418
fstatx               031B0430
statx                031B0448
kwpar_r2vmap_devno   031B0460
symlinkat            031B0478
symlink              031B0490
readlinkat           031B04A8
readlink             031B04C0
vnop_symlink         031B04D8
vnop_readlink        031B04F0
syncvfsnum           031B0508
syncvfs              031B0520
sync                 031B0538
vfs_syncvfs          031B0550
vfs_sync             031B0568
get_umask            031B0580
umask                031B0598
umount               031B05B0
vfsrele              031B05C8
uvmount              031B05E0
devswdel             031B05F8
vfs_unmount          031B0610
utsinit              031B0628
unameu               031B0640
unamex               031B0658
uname                031B0670
kwpar_getname        031B0688
rmdir                031B06A0
unlinkat             031B06B8
unlink               031B06D0
kunlinkat            031B06E8
vnop_rmdir           031B0700
vnop_remove          031B0718
ustat                031B0730
vfs_statfs           031B0748
vfs_root             031B0760
utimensat            031B0778
futimens             031B0790
utimes               031B07A8
vnop_select          031B07C0
vnop_ioctl           031B07D8
vnop_rdwr            031B07F0
vn_free              031B0808
vn_get               031B0820
vfs_aclxcntl         031B0838
vnop_getxacl         031B0850
vnop_setxacl         031B0868
vnop_rdwr_attr       031B0880
vnop_readdir_eofp    031B0898
vnop_fsync_range     031B08B0
vnop_seek            031B08C8
vnop_strategy        031B08E0
vnop_setpcl          031B08F8
vnop_setattr         031B0910
vnop_setacl          031B0928
vnop_revoke          031B0940
vnop_mknod           031B0958
vnop_map             031B0970
vnop_getpcl          031B0988
vnop_getacl          031B09A0
vnop_fsync           031B09B8
vnop_create          031B09D0
vnc_purge            031B09E8
vnc_enter            031B0A00
ipc_initialize       031B0A18
ipcinfo              031B0A30
get_ipc_info         031B0A48
kwpar_getckey        031B0A60
__msgxrcv            031B0A78
__msgrcv             031B0A90
__msgsnd             031B0AA8
init_msg_heap        031B0AC0
kmsgsnd              031B0AD8
kmsgrcv              031B0AF0
kmsgget              031B0B08
kmsgctl              031B0B20
msgctl               031B0B38
msgget               031B0B50
selreg               031B0B68
vm_galloc            031B0B80
init_heap            031B0B98
__semtimedop         031B0BB0
__semop              031B0BC8
semop                031B0BE0
semget               031B0BF8
semctl               031B0C10
shmctl               031B0C28
shmdt                031B0C40
shmat                031B0C58
shmget               031B0C70
ra_shmgetv           031B0C88
ra_shmget            031B0CA0
kcap_is_set          031B0CB8
privcheck            031B0CD0
vms_create_psize     031B0CE8
shm_bsr_init         031B0D00
bsr_alloc            031B0D18
bsr_free             031B0D30
bsr_query            031B0D48
disclaim64           031B0D60
disclaim             031B0D78
vm_place             031B0D90
empss_shmctl         031B0DA8
vm_unplace           031B0DC0
rtipc_init           031B0DD8
_sem_destroy_unnamed 031B0DF0
_sem_wait            031B0E08
_sem_close           031B0E20
_sem_open            031B0E38
sem_unlink           031B0E50
sem_post             031B0E68
sem_init             031B0E80
sem_getvalue         031B0E98
sem_destroy          031B0EB0
kwpar_v2rmap_pid     031B0EC8
kwpar_r2vmap_pid     031B0EE0
getuerror            031B0EF8
_mq_open             031B0F10
_mq_receive          031B0F28
_mq_send             031B0F40
_mq_notify           031B0F58
mq_unlink            031B0F70
mq_setattr           031B0F88
mq_send              031B0FA0
mq_receive           031B0FB8
mq_getattr           031B0FD0
mq_close             031B0FE8
shm_unlink           031B1000
shm_open             031B1018
vms_create_attach    031B1030
dscr_ctl             031B1048
md_ioctl_register    031B1060
dmpopen              031B1078
dmpclose             031B1090
dmpioctl             031B10A8
dmpdump              031B10C0
mdmpx                031B1120
mdread               031B1138
mdioctl              031B1150
mdclose              031B1168
mdopen               031B1180
priv_chk             031B1198
mmioctl              031B11B0
cre_kmem_config_hook 031B11C8
mmwrite              031B11E0
mmread               031B11F8
mmclose              031B1210
cre_kmem_unregister  031B1228
cre_kmem_register    031B1240
